chamber,date,time,evaporation,T_0.5,RH_0.5,CO2_0.5,NH3_0.5,T_1.5,RH_1.5,CO2_1.5,NH3_1.5
3,2023-08-18,03:15:00,21.02,26.9,33.41,1051.07,11.79,24.6,25.4,988.27,4.98
3,2023-08-18,03:20:00,20.04,25.3,33.57,1066.5,12.4,25.5,25.45,999.71,5.6
3,2023-08-18,03:25:00,16.79,24.4,33.85,1066.78,12.45,26.35,25.47,1017.44,5.97
3,2023-08-18,03:30:00,17.77,25.77,34.71,1069.75,11.44,26.68,25.5,1034.06,6.14
3,2023-08-18,03:35:00,18.99,26.65,34.88,1075.5,10.18,27.29,25.52,1034.57,6.09
3,2023-08-18,03:40:00,17.47,26.9,34.9,1067.61,10.12,27.4,25.56,1036.24,6.05
3,2023-08-18,03:45:00,16.8,26.24,35.77,1066.63,11.63,26.44,25.58,1054.34,4.87
3,2023-08-18,03:50:00,15.11,24.74,35.07,1060.24,12.45,26.26,25.59,1069.05,4.79
3,2023-08-18,03:55:00,17.85,24.4,34.86,1044.33,11.64,26.11,25.61,1066.7,4.21
3,2023-08-18,04:00:00,18.59,24.75,34.55,1025.17,10.13,25.25,25.62,1064.11,5.61
3,2023-08-18,04:05:00,18.93,26.58,34.1,1016.33,10.12,24.81,25.62,1057.37,6.14
3,2023-08-18,04:10:00,20.84,26.9,33.72,1006.83,11.04,25.35,25.57,1038.47,5.75
3,2023-08-18,04:15:00,22.5,26.03,33.38,996.04,12.18,26.35,25.53,1034.71,4.31
3,2023-08-18,04:20:00,24.19,25,32.99,1004.77,12.45,25.74,25.51,1027.86,4.21
3,2023-08-18,04:25:00,27.57,24.4,32.82,1000.54,11.92,24.84,25.5,1026.71,5.78
3,2023-08-18,04:30:00,28.77,24.55,32,1000.02,10.71,24.6,25.45,1006.87,6.03
3,2023-08-18,04:35:00,30.31,24.92,31.6,979.82,10.34,24.98,25.45,996.41,6.14
3,2023-08-18,04:40:00,30.17,25.9,31.11,964.79,10.12,24.6,25.44,980.5,4.65
3,2023-08-18,04:45:00,30.87,25.38,30.71,946.34,10.99,25.16,25.43,989.03,4.26
3,2023-08-18,04:50:00,32.54,25.55,29.95,934.92,11.56,25.92,25.38,980.8,4.21
3,2023-08-18,04:55:00,33.47,26.9,29.52,917.64,12.11,26.6,25.33,983.8,5.83
3,2023-08-18,05:00:00,37.31,25.06,28.66,897.36,12.43,27.01,25.28,999.31,6.14
3,2023-08-18,05:05:00,39.7,24.4,28,878.58,12.45,27.4,25.23,1002.68,5.01
3,2023-08-18,05:10:00,42.34,24.91,27.14,871.31,10.84,27.32,25.2,1017.59,4.21
3,2023-08-18,05:15:00,45.96,26.53,26.68,855.34,10.46,27.1,25.14,1000.06,4.99
3,2023-08-18,05:20:00,47.72,26.9,26.13,845.69,10.12,26.78,25.09,996.02,5.15
3,2023-08-18,05:25:00,48.75,26.04,25.4,837.91,10.26,26.34,25.07,985.36,5.22
3,2023-08-18,05:30:00,51.86,24.8,24.99,836.03,11.2,25.31,25.03,977.46,6.14
3,2023-08-18,05:35:00,50.73,24.4,24.94,826.94,11.89,24.6,25,988.7,4.92
3,2023-08-18,05:40:00,50.58,24.98,24.63,809.5,11.91,24.61,25,1007.34,4.21
3,2023-08-18,05:45:00,49.35,26.2,23.85,802.55,12.05,25.35,24.97,1026.98,5.56
3,2023-08-18,05:50:00,48.37,26.9,23.22,786.03,12.45,26.32,24.93,1040.11,6.14
3,2023-08-18,05:55:00,44.96,26.2,23.13,790.22,11.87,26.63,24.88,1030.48,5.35
3,2023-08-18,06:00:00,43.23,24.63,22.72,804.75,11.28,27.31,24.83,1027.94,4.21
3,2023-08-18,06:05:00,41.08,24.4,22.22,820.01,10.12,27.4,24.83,1027.07,5.78
3,2023-08-18,06:10:00,38.53,26.18,22.1,824.29,10.44,26.75,24.79,1029.44,6.14
3,2023-08-18,06:15:00,38.06,26.9,22.45,828.57,10.64,26.89,24.75,1018.62,5.24
3,2023-08-18,06:20:00,35.51,26.7,23.03,839.59,10.97,27.38,24.71,1013.33,4.21
3,2023-08-18,06:25:00,35.14,25.24,23.41,847.64,11.79,27.4,24.65,1005.63,5.64
3,2023-08-18,06:30:00,38.75,24.64,24.07,850.64,12.45,26.5,24.62,1002.69,6.14
3,2023-08-18,06:35:00,39.65,24.4,23.34,868.53,11.48,26.12,24.58,983.24,4.48
3,2023-08-18,06:40:00,41.74,24.43,23.05,885.7,10.63,25.56,24.57,978.49,4.21
3,2023-08-18,06:45:00,43.75,26.25,22.99,902.68,10.12,24.92,24.54,965.18,4.77
3,2023-08-18,06:50:00,47.19,26.9,23.85,912.92,11.28,24.6,24.5,955.26,6.14
3,2023-08-18,06:55:00,47.34,25.14,24.67,927.9,10.51,25.36,24.49,948.05,4.48
3,2023-08-18,07:00:00,47.53,24.4,25.32,945.45,10.4,24.71,24.48,934.6,4.21
3,2023-08-18,07:05:00,50.07,25.6,25.83,952.99,10.12,24.6,24.42,927.24,4.27
3,2023-08-18,07:10:00,53.76,26.9,26.14,962.63,10.29,25.1,24.4,922.04,4.77
3,2023-08-18,07:15:00,56.58,26.05,25.68,975.23,11.69,24.81,24.38,910.7,6.08
3,2023-08-18,07:20:00,59.35,24.4,24.82,987.87,12.45,24.6,24.39,908.02,6.14
3,2023-08-18,07:25:00,62.06,25.66,24.24,1000.15,11.96,25.46,24.44,896.77,4.67
3,2023-08-18,07:30:00,62.3,26.9,24.93,1014.21,10.54,25.86,24.47,894.09,4.21
3,2023-08-18,07:35:00,64.36,25.65,25.47,1021.08,10.12,26.78,24.5,914.05,4.54
3,2023-08-18,07:40:00,67.9,25.22,26.25,1039.22,10.44,27.17,24.55,922.67,5.3
3,2023-08-18,07:45:00,68.64,25.19,26.91,1040.56,11.25,27.38,24.58,914.7,5.59
3,2023-08-18,07:50:00,68.81,24.4,27.24,1044.36,12.44,27.4,24.61,905.41,6.14
3,2023-08-18,07:55:00,70.58,25.15,27.43,1062.92,12.45,27.19,24.61,902.08,5.08
3,2023-08-18,08:00:00,73.18,26.59,27.01,1075.5,11.42,26.58,24.65,896.64,4.96
3,2023-08-18,08:05:00,75.93,26.17,26.71,1075.24,11.32,26.56,24.69,896.14,4.21
3,2023-08-18,08:10:00,78.37,25.81,26.44,1072.97,10.12,25.51,24.73,907.82,4.83
3,2023-08-18,08:15:00,81.88,24.98,25.95,1072.1,11.11,26.49,24.74,920.88,6.14
3,2023-08-18,08:20:00,82.34,24.4,25.74,1068.02,11.97,27.15,24.8,939.28,5.77
3,2023-08-18,08:25:00,85.33,24.44,25.11,1075.5,11.81,27.4,24.81,948.92,5.54
3,2023-08-18,08:30:00,81.67,25.97,24.43,1060.92,11.07,26.67,24.82,964.71,4.5
3,2023-08-18,08:35:00,79.52,26.84,24.13,1055.19,10.26,25.61,24.84,976.47,4.46
3,2023-08-18,08:40:00,76.18,26.9,23.94,1049.94,10.12,24.9,24.88,979.94,4.21
3,2023-08-18,08:45:00,73.38,26.61,23.21,1032.27,10.91,24.84,24.89,993.85,4.95
3,2023-08-18,08:50:00,76.96,26.9,22.53,1022.26,11.33,24.6,24.92,1008.52,5.43
3,2023-08-18,08:55:00,79.74,25.07,22.28,1009.1,11.95,25.03,24.96,1015.09,6.14
3,2023-08-18,09:00:00,83.04,24.4,22.1,1013.7,10.43,25.76,25.01,1025.2,4.73
3,2023-08-18,09:05:00,86.53,24.85,22.84,1021.24,10.12,25.82,25.07,1030.14,4.21
3,2023-08-18,09:10:00,89.08,24.97,23.53,1016.19,11.62,25.87,25.08,1030.99,4.27
3,2023-08-18,09:15:00,90.68,25.85,23.66,1002.91,11.64,26.11,25.1,1047.87,5.87
3,2023-08-18,09:20:00,91,26.9,23.91,992.76,12.23,25.28,25.13,1065.97,6.14
3,2023-08-18,09:25:00,93.73,25.12,24.53,1000.06,12.32,25.21,25.16,1079.86,5.3
3,2023-08-18,09:30:00,94.31,25.91,24.96,1009.99,12.45,25.64,25.17,1082.54,4.49
3,2023-08-18,09:35:00,94.86,26.58,25.01,1012.19,12.28,26,25.2,1090.19,4.21
3,2023-08-18,09:40:00,97.09,26.8,25.7,1031.22,10.74,26.72,25.21,1102.9,5.54
3,2023-08-18,09:45:00,97.63,25.27,26.5,1044.99,10.12,26.84,25.27,1106.37,6.14
3,2023-08-18,09:50:00,100.9,24.4,26.88,1051.24,11.12,27.31,25.28,1113.98,4.69
3,2023-08-18,09:55:00,102.57,25.33,27.74,1052.63,12.45,27.4,25.3,1116,4.6
3,2023-08-18,10:00:00,103.79,26.9,27.82,1068.99,10.84,27.14,25.32,1109.87,4.21
3,2023-08-18,10:05:00,102.18,25.6,28.36,1075.5,10.81,26.48,25.35,1092.94,5.59
3,2023-08-18,10:10:00,101.41,24.47,29.08,1068.04,10.12,25.61,25.41,1099.23,6.07
3,2023-08-18,10:15:00,100.39,24.4,29.77,1059.05,11.37,25.08,25.41,1107.03,6.14
3,2023-08-18,10:20:00,98.45,25.27,30.11,1042.31,12.09,25.52,25.41,1088.9,4.96
3,2023-08-18,10:25:00,96.87,25.61,30.58,1051.58,12.45,26.55,25.44,1080.72,4.21
3,2023-08-18,10:30:00,96.01,25.77,31.28,1058.64,12.01,26.57,25.45,1077.46,4.59
3,2023-08-18,10:35:00,95.47,26.9,32.06,1063.02,11.09,27.4,25.47,1066.01,4.86
3,2023-08-18,10:40:00,92.63,24.98,32.08,1069.95,10.38,27.35,25.52,1055.81,4.98
3,2023-08-18,10:45:00,90.4,24.41,32.32,1075.5,10.3,26.43,25.57,1046.81,5.28
3,2023-08-18,10:50:00,86.76,24.4,33.08,1062.43,10.12,26.41,25.58,1040,6.14
3,2023-08-18,10:55:00,83.66,25.59,32.38,1050.63,10.48,25.42,25.58,1037.14,5.04
3,2023-08-18,11:00:00,81.94,26.04,31.64,1037.36,11.86,24.63,25.59,1033.69,4.87
3,2023-08-18,11:05:00,80.51,26.9,31.34,1030.03,12.45,24.6,25.64,1018.74,4.21
3,2023-08-18,11:10:00,80.13,25.3,30.88,1036.54,12.23,25.21,25.69,1013.58,5.6
3,2023-08-18,11:15:00,79.49,25.02,30.27,1045.05,11.76,26.29,25.71,997.3,6.14
3,2023-08-18,11:20:00,77.93,24.4,30.02,1060.74,11.18,26.8,25.76,977.82,4.65
3,2023-08-18,11:25:00,74.88,25.09,29.85,1075.5,10.59,27.4,25.77,995.57,4.21
3,2023-08-18,11:30:00,72.79,25.44,29.18,1066.33,10.12,26.31,25.82,1006.84,5.14
3,2023-08-18,11:35:00,74.86,25.8,28.83,1047.14,10.32,25.7,25.83,1003.93,6.14
3,2023-08-18,11:40:00,78.67,26.9,29.48,1040.48,10.84,24.9,25.84,998.9,5.38
3,2023-08-18,11:45:00,81.55,25.66,29.86,1040.11,11.24,24.6,25.89,984.15,4.81
3,2023-08-18,11:50:00,82.92,26.48,29.71,1025.39,12.45,24.61,25.91,973.72,4.47
3,2023-08-18,11:55:00,82.98,26.9,30,1023.29,11.72,24.77,25.96,957.76,4.21
3,2023-08-18,12:00:00,85.37,26.36,30.02,1003.9,10.44,25.07,26.01,953.69,4.82
3,2023-08-18,12:05:00,86.85,24.71,30.18,993.16,10.12,26.14,26.03,934.79,4.85
3,2023-08-18,12:10:00,88.93,24.4,30.68,973.53,10.5,26.93,26.06,917.86,6.14
3,2023-08-18,12:15:00,90.74,24.75,29.82,968.67,11.25,27.4,26.11,920.16,4.96
3,2023-08-18,12:20:00,94.52,24.94,29.03,959.91,11.99,26.46,26.11,928.51,4.21
3,2023-08-18,12:25:00,97.49,26.78,28.67,939.63,11.05,26.3,26.15,930.3,5.55
3,2023-08-18,12:30:00,98.91,26.9,28.32,930.91,10.12,25.59,26.17,945.44,6.14
3,2023-08-18,12:35:00,99.3,26.08,27.65,943.62,11.32,25.54,26.17,948.95,5.43
3,2023-08-18,12:40:00,101.49,25.04,27.48,952.93,11.53,24.6,26.21,956.43,4.21
3,2023-08-18,12:45:00,103.91,24.4,26.75,966.09,12.45,25.56,26.26,962.26,5.51
3,2023-08-18,12:50:00,105.51,25.48,26.73,966.99,10.85,24.6,26.23,963.04,6.14
3,2023-08-18,12:55:00,104.24,25.79,26.53,978.46,10.62,25.03,26.22,983.02,5.4
3,2023-08-18,13:00:00,100.69,26.73,25.84,990.19,10.12,26.05,26.18,995.78,4.65
3,2023-08-18,13:05:00,97.56,26.9,25.12,1007.89,10.2,27.13,26.15,1014.34,4.21
3,2023-08-18,13:10:00,94.97,25.59,25.07,1026.63,10.77,27.14,26.11,1034.76,5.57
3,2023-08-18,13:15:00,93.53,25.93,24.63,1030.98,12.14,27.4,26.11,1045.01,6.14
3,2023-08-18,13:20:00,95.66,26.9,24.54,1035.42,12.45,27.2,26.1,1059.47,5.96
3,2023-08-18,13:25:00,98.99,26.47,23.91,1036.58,11.56,26.99,26.08,1060.5,4.73
3,2023-08-18,13:30:00,100.7,25.77,24.44,1036.6,11.45,26.72,26.05,1075.09,4.26
3,2023-08-18,13:35:00,100.85,25.49,24.54,1050.39,10.54,25.99,26.03,1091.93,4.21
3,2023-08-18,13:40:00,103.05,24.4,24.69,1065.85,10.12,25.4,26.04,1100.46,5.88
3,2023-08-18,13:45:00,104.1,25.53,24.89,1065.95,10.74,24.99,26.05,1109.21,6.14
3,2023-08-18,13:50:00,105.51,26.61,25.22,1068.9,11.92,25.48,26.08,1116,4.94
3,2023-08-18,13:55:00,105,26.9,25.69,1075.5,12.45,25.9,26.11,1097.67,4.21
3,2023-08-18,14:00:00,105.51,26.85,26.15,1068.54,10.84,26.77,26.16,1111.58,5.62
3,2023-08-18,14:05:00,101.95,26.48,27.01,1055.6,10.34,27.4,26.16,1114.43,5.33
3,2023-08-18,14:10:00,98.58,24.92,27.73,1035.6,10.17,26.95,26.22,1116,4.21
3,2023-08-18,14:15:00,95.74,24.4,28.21,1020.31,11.59,26.03,26.27,1101.18,5.21
3,2023-08-18,14:20:00,91.86,25.77,28.86,1002.44,12.45,26.84,26.29,1093.37,5.99
3,2023-08-18,14:25:00,88.29,26.9,29.2,986.9,12.08,27.4,26.31,1081.47,6.14
3,2023-08-18,14:30:00,87.45,25.02,29.52,982.7,11.02,27.03,26.33,1061.51,5.14
3,2023-08-18,14:35:00,86.79,24.84,28.86,973.34,10.12,26.76,26.38,1058.73,6.14
3,2023-08-18,14:40:00,83.08,24.4,28.56,989.9,10.18,25.98,26.4,1040.09,5
3,2023-08-18,14:45:00,80.37,24.51,28.05,1007.03,10.81,25.24,26.43,1022.88,4.21
3,2023-08-18,14:50:00,79.18,24.95,27.76,1024.7,11.2,24.63,26.46,1033,4.95
3,2023-08-18,14:55:00,76.19,26.85,27.17,1028.31,11.77,25.6,26.47,1046.09,4.9
3,2023-08-18,15:00:00,73.92,26.9,26.48,1033.79,12.45,26.23,26.51,1053.41,4.56
3,2023-08-18,15:05:00,71.54,26.27,25.95,1045.36,11.13,25.4,26.53,1059.57,4.21
3,2023-08-18,15:10:00,74.14,25.97,25.59,1058.05,10.12,25.36,26.56,1076.82,4.48
3,2023-08-18,15:15:00,76.37,26.86,24.99,1073.65,10.55,24.86,26.6,1088.31,5
3,2023-08-18,15:20:00,77.36,26.9,24.5,1074.22,10.74,24.84,26.58,1092.35,6.14
3,2023-08-18,15:25:00,77.45,26.76,23.83,1063.62,11.03,24.74,26.53,1102.41,6.01
3,2023-08-18,15:30:00,80.44,25.56,23.79,1054.24,11.58,24.6,26.52,1116,5.05
3,2023-08-18,15:35:00,80.99,24.77,23.39,1038.34,12.45,24.76,26.53,1113.99,4.69
3,2023-08-18,15:40:00,81.1,24.4,23.12,1032.63,11.19,25.53,26.56,1116,4.4
3,2023-08-18,15:45:00,84.68,24.59,22.94,1028.34,10.12,25.95,26.59,1111.39,4.21
3,2023-08-18,15:50:00,86.34,24.89,22.6,1022.4,10.36,26.08,26.59,1109.56,5.87
3,2023-08-18,15:55:00,87.11,26.62,22.17,1019.54,10.45,27.16,26.53,1116,6.14
3,2023-08-18,16:00:00,86.33,26.9,22.1,1009.92,10.12,27.4,26.49,1115.22,4.95
3,2023-08-18,16:05:00,83.31,25.52,22.35,1013.45,11.37,26.81,26.48,1102.85,4.21
3,2023-08-18,16:10:00,82.96,25.02,23.09,1027.11,12.45,26.95,26.42,1097.19,4.31
3,2023-08-18,16:15:00,80,24.4,23.23,1047.26,10.96,27.27,26.43,1082.65,5.7
3,2023-08-18,16:20:00,78.53,26.26,23.27,1055.84,10.12,27.4,26.47,1065.12,6.14
3,2023-08-18,16:25:00,75.91,26.9,23.58,1068.83,10.9,26.39,26.53,1058.17,5.18
3,2023-08-18,16:30:00,74.37,25.71,24.44,1075.5,11.32,26.18,26.54,1057.07,4.21
3,2023-08-18,16:35:00,71.31,24.4,24.72,1055.83,12.45,25.9,26.58,1077.21,4.98
3,2023-08-18,16:40:00,68.11,25.52,24.95,1042.36,11.78,24.85,26.58,1060.88,5.87
3,2023-08-18,16:45:00,66.96,26.84,25.1,1034.81,10.82,25.42,26.61,1059.83,6.14
3,2023-08-18,16:50:00,65.36,26.9,25.61,1024.82,10.74,25.78,26.67,1056.12,4.51
3,2023-08-18,16:55:00,61.86,25.74,26.4,1016.95,10.12,26.26,26.7,1042.26,4.21
3,2023-08-18,17:00:00,60.16,26.04,27.16,1028.03,11.05,26.5,26.74,1036.3,5.3
3,2023-08-18,17:05:00,56.59,26.9,27.37,1033.65,11.9,27.32,26.78,1030.8,5.74
3,2023-08-18,17:10:00,53.66,24.94,28.13,1043.96,12.45,27.4,26.82,1023.06,4.29
3,2023-08-18,17:15:00,56.55,24.67,28.84,1054.56,10.92,27.26,26.83,1002.89,4.21
3,2023-08-18,17:20:00,58.44,24.4,29.07,1069.01,10.35,26.42,26.84,987.13,4.57
3,2023-08-18,17:25:00,61.71,25.75,29.16,1073.02,10.12,26.12,26.88,969.9,4.86
3,2023-08-18,17:30:00,65.24,26.9,29.62,1075.2,10.84,25.29,26.87,973.15,4.43
3,2023-08-18,17:35:00,65.58,25.21,30.46,1075.5,12.17,24.7,26.91,987.13,4.21
3,2023-08-18,17:40:00,69.37,24.4,30.79,1059.96,12.45,24.6,26.96,988.68,5.29
3,2023-08-18,17:45:00,70.4,25.7,31.23,1055.17,11.63,25.24,27,988.7,6.14
3,2023-08-18,17:50:00,72.58,26.9,32.01,1069.23,10.12,26.32,27.02,998.73,5.72
3,2023-08-18,17:55:00,73.26,25.72,32.45,1075.5,10.48,26.24,27.05,1006.88,5.59
3,2023-08-18,18:00:00,74.16,25.15,32.1,1066.78,10.12,25.39,27.08,987.63,4.75
3,2023-08-18,18:05:00,74.31,24.4,31.91,1059.63,10.3,25.29,27.06,970.92,4.21
3,2023-08-18,18:10:00,75.54,26.03,32.65,1050.63,10.95,25.22,27.09,951.37,4.29
3,2023-08-18,18:15:00,77.95,26.9,33.22,1034.76,11.38,24.62,27.07,934.72,4.34
3,2023-08-18,18:20:00,77.35,26.23,34,1027.64,11.85,24.6,27.04,929.91,4.94
3,2023-08-18,18:25:00,75.42,26.9,34.41,1007.59,12.45,25.29,27,934.41,4.35
3,2023-08-18,18:30:00,73.44,26.24,34.83,994.39,11.89,25.74,26.95,933.48,4.21
3,2023-08-18,18:35:00,73.74,25.63,35.32,976.45,10.47,25.81,26.97,923.97,5.08
3,2023-08-18,18:40:00,76.79,24.77,35.34,957,10.12,26.19,26.97,905.44,5.85
3,2023-08-18,18:45:00,80.67,24.4,35.46,948.22,10.92,26.4,26.98,923.45,6.14
3,2023-08-18,18:50:00,82.88,26.28,36,947.42,11.79,26.47,26.98,910.77,5.94
3,2023-08-18,18:55:00,84.8,26.87,36.04,939.39,12.45,27.04,26.97,905.83,5.68
3,2023-08-18,19:00:00,85.28,26.9,36.72,930.21,11.76,27.34,26.94,897.76,4.58
3,2023-08-18,19:05:00,87.21,25.54,36.76,919.65,11.56,27.39,26.94,883.12,4.21
3,2023-08-18,19:10:00,88.98,25.21,37.05,904.27,10.55,27.4,26.91,881.36,5.21
3,2023-08-18,19:15:00,91.77,25.05,37.36,903.72,10.12,27.33,26.86,862.52,6.14
3,2023-08-18,19:20:00,93.17,24.4,38.03,896.02,10.61,26.49,26.82,873.46,4.8
3,2023-08-18,19:25:00,96.95,25.13,38.84,894.24,11.4,26.27,26.76,881.96,4.36
3,2023-08-18,19:30:00,99.47,26.38,39.32,883.71,12.45,26.14,26.74,895.19,4.21
3,2023-08-18,19:35:00,100.41,26.9,40.1,883.21,11.19,25.36,26.69,913.91,5.18
3,2023-08-18,19:40:00,103.11,25.42,40.19,879.7,10.65,24.63,26.64,934.14,4.21
3,2023-08-18,19:45:00,105.41,24.4,40.66,872.09,10.12,25.22,26.63,939.92,4.97
3,2023-08-18,19:50:00,105.51,25.22,40.61,866.11,11.7,25.56,26.58,954.24,6.14
3,2023-08-18,19:55:00,102.82,26.29,40.32,861.72,12.45,26.43,26.52,971.35,4.49
3,2023-08-18,20:00:00,101.14,26.9,40.1,845.69,11.54,27.02,26.47,971.95,4.43
3,2023-08-18,20:05:00,100.41,25.85,39.48,827.4,11.34,26.44,26.43,980.87,4.21
3,2023-08-18,20:10:00,99.5,26.09,40.28,836.51,10.82,26.16,26.42,981.61,4.65
3,2023-08-18,20:15:00,99.07,26.16,39.89,843.57,11.42,27.03,26.42,986.61,4.76
3,2023-08-18,20:20:00,96.78,26.9,39.57,823.75,11.67,27.4,26.47,990.18,4.21
3,2023-08-18,20:25:00,95.64,26.01,38.94,804.33,12.45,27.12,26.51,994.62,5.15
3,2023-08-18,20:30:00,95.32,25.72,38.64,799.45,11.05,26.1,26.55,1004.44,6.14
3,2023-08-18,20:35:00,95.1,25.06,38.39,786.04,10.99,25.63,26.59,1010.54,5.25
3,2023-08-18,20:40:00,92.67,24.46,37.81,766.2,10.6,24.64,26.61,1016.27,4.21
3,2023-08-18,20:45:00,95.2,25.44,38.12,782.36,10.12,24.6,26.64,1034.89,4.55
3,2023-08-18,20:50:00,96.33,25.56,38.68,773.43,10.98,24.61,26.67,1047.43,5.07
3,2023-08-18,20:55:00,99.59,26.8,37.94,773.16,12.23,25.35,26.7,1042.56,6.14
3,2023-08-18,21:00:00,101.59,26.9,37.91,764.34,12.37,25.63,26.69,1030.66,5.96
3,2023-08-18,21:05:00,99.97,25.94,37.26,751.22,12.45,26.4,26.68,1049.37,5.81
3,2023-08-18,21:10:00,97.48,24.4,36.79,739.05,11.99,26.54,26.63,1056.6,4.6
3,2023-08-18,21:15:00,93.91,24.66,36.53,726.23,10.81,27.2,26.62,1071.66,4.21
3,2023-08-18,21:20:00,91.93,24.71,35.7,714.85,10.12,26.82,26.57,1089.26,4.48
3,2023-08-18,21:25:00,89.3,25.72,35.5,708.72,11.37,26.29,26.55,1089.91,4.64
3,2023-08-18,21:30:00,86.12,26.76,34.78,723.59,11.76,26.32,26.52,1090.77,5.95
3,2023-08-18,21:35:00,82.33,26.9,35.41,733.4,12.45,26.98,26.46,1106.32,6.14
3,2023-08-18,21:40:00,83.77,25.15,36.25,745.71,10.88,27.4,26.45,1116,5
3,2023-08-18,21:45:00,87.22,24.4,36.75,765.35,10.12,27.04,26.41,1109.26,4.21
3,2023-08-18,21:50:00,89.37,26.25,36.76,767.14,11.72,26.28,26.37,1089.37,4.66
3,2023-08-18,21:55:00,92.1,26.9,37.35,778.87,12.45,26.28,26.32,1075.26,5.49
3,2023-08-18,22:00:00,89.32,26.52,36.48,792.57,11.78,25.75,26.28,1054.78,6.14
3,2023-08-18,22:05:00,85.43,24.83,35.95,793.22,10.21,25.33,26.26,1045.33,5.47
3,2023-08-18,22:10:00,82.93,24.4,35.48,797.71,10.12,24.98,26.23,1042.48,4.29
3,2023-08-18,22:15:00,85.21,25.54,35.5,798.47,11.66,25.38,26.18,1039.72,4.21
3,2023-08-18,22:20:00,87.61,25.13,35.69,815.38,12.45,26.34,26.15,1035.06,5
3,2023-08-18,22:25:00,88.47,25.12,36.41,816.42,11.82,26.69,26.12,1033.65,5.01
3,2023-08-18,22:30:00,92.01,26.56,36.86,818.61,10.33,27.4,26.11,1021.27,5.62
3,2023-08-18,22:35:00,89.48,26.9,37.71,826.7,10.72,27.07,26.07,1007.75,5.86
3,2023-08-18,22:40:00,88.55,26.62,36.91,814.38,10.79,27.4,26.07,996.36,6.09
3,2023-08-18,22:45:00,85.25,25.51,36.36,802.95,11.2,26.35,26.06,997.48,6.14
3,2023-08-18,22:50:00,84.66,26.9,35.62,801.32,12.39,25.91,26.09,1017.16,5.75
3,2023-08-18,22:55:00,82.78,25.33,35.64,800.66,12.45,25.35,26.11,1033.75,4.29
3,2023-08-18,23:00:00,81.14,24.84,35.7,799.69,11.64,24.9,26.11,1039.06,4.21
3,2023-08-18,23:05:00,77.55,24.4,36.12,781.8,10.18,25.81,26.17,1043.4,4.99
3,2023-08-18,23:10:00,75.17,25.99,36.63,778.8,10.12,24.72,26.19,1045.16,5.53
3,2023-08-18,23:15:00,78.02,26.9,36.7,768.46,11.44,24.6,26.24,1045.2,5.71
3,2023-08-18,23:20:00,77.95,25.95,37.19,764.7,12.14,24.63,26.24,1058,6.14
3,2023-08-18,23:25:00,78.46,24.4,37.43,750.52,12.26,25.26,26.21,1077.25,6.04
3,2023-08-18,23:30:00,81.53,25.23,37.88,738.66,12.45,25.54,26.18,1082.74,4.41
3,2023-08-18,23:35:00,84.77,26.37,38.58,730.35,11.32,26,26.17,1082.98,4.21
3,2023-08-18,23:40:00,87.63,26.9,38.68,720.44,11.04,26.71,26.15,1075.79,4.57
3,2023-08-18,23:45:00,89.29,26.72,39.34,711.86,10.12,27.4,26.14,1057.79,5.52
3,2023-08-18,23:50:00,90.37,26.9,39.72,705.16,10.32,26.46,26.13,1042.39,6.11
3,2023-08-18,23:55:00,93.86,26.8,40.04,687.75,11.53,25.57,26.08,1022.07,5.54
3,2023-08-19,00:00:00,45.88,26.65,32.95,769.78,12.11,26.77,26.21,1057.24,5.88
3,2023-08-19,00:05:00,46.66,26.9,33.84,775.14,12.43,26.8,27.47,1071.76,6.02
3,2023-08-19,00:10:00,47.07,26.18,34.04,776.78,12.45,26.82,28.2,1075.63,6.14
3,2023-08-19,00:15:00,48.49,25.68,35.4,785.02,12.43,26.83,28.4,1076.75,5.98
3,2023-08-19,00:20:00,51.67,25.03,36.83,789.27,11.73,26.84,29.38,1094.8,5.81
3,2023-08-19,00:25:00,53.47,25.01,36.98,807.37,11.57,26.85,29.64,1099.17,5.8
3,2023-08-19,00:30:00,54.34,25.48,38.1,795.71,12.45,26.88,29.9,1116,5.78
3,2023-08-19,00:35:00,57.29,26.13,39.66,776.47,12.01,26.92,29.89,1097.87,5.89
3,2023-08-19,00:40:00,58.75,26.34,39.73,757.33,11.81,26.92,28.87,1078.04,6.05
3,2023-08-19,00:45:00,62.03,26.9,40.97,754.89,10.96,26.98,28.45,1077.33,6.11
3,2023-08-19,00:50:00,65.08,26.31,41.42,742.07,10.52,26.99,28.62,1063.71,6.04
3,2023-08-19,00:55:00,65.7,25.65,41.7,730.9,10.12,26.99,29.6,1043.51,5.93
3,2023-08-19,01:00:00,66.83,26.29,41.08,739.23,10.75,27.04,29.9,1027.75,5.92
3,2023-08-19,01:05:00,66.33,26.61,40.19,755.78,11.09,27.05,28.91,1022.97,5.79
3,2023-08-19,01:10:00,64.58,26.9,39.53,760.54,10.19,27.1,27.41,1016.91,5.77
3,2023-08-19,01:15:00,63.87,26.18,38.71,778.33,10.12,27.16,26.64,1011.67,5.95
3,2023-08-19,01:20:00,62.56,25.59,37.78,795.42,10.44,27.21,28.14,1006.54,6.01
3,2023-08-19,01:25:00,61.69,25.31,37.57,814.07,11.27,27.27,29.48,993.4,6.06
3,2023-08-19,01:30:00,58.32,26.47,38.59,816.57,12.03,27.31,29.9,990.06,6.14
